episode,win_rate,draw_rate
0,0.0,0.215
100,0.0,0.485
200,0.0,0.67
300,0.0,0.805
400,0.0,0.875
500,0.0,0.93
600,0.0,0.965
700,0.0,0.94
800,0.0,0.955
900,0.0,0.96
1000,0.0,0.96
1100,0.0,0.955
1200,0.0,0.965
1300,0.0,0.98
1400,0.0,0.975
1500,0.0,0.985
1600,0.0,0.97
1700,0.0,0.985
1800,0.0,0.975
1900,0.0,0.985
2000,0.0,0.975
2100,0.0,0.98
2200,0.0,0.995
