episode,win_rate,draw_rate
0,0.0,0.205
100,0.0,0.235
200,0.0,0.235
300,0.0,0.255
400,0.0,0.445
500,0.0,0.525
600,0.0,0.57
700,0.0,0.665
800,0.0,0.795
900,0.0,0.805
1000,0.0,0.87
1100,0.0,0.925
1200,0.0,0.87
1300,0.0,0.915
1400,0.0,0.95
1500,0.0,0.965
1600,0.0,0.95
1700,0.0,0.945
1800,0.0,0.93
1900,0.0,0.955
2000,0.0,0.995
