pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
20,2,0.8,600,96,3,2,0.6257025640082875,0.06371598471347066,0.779113773168842
20,2,0.9,800,96,3,2,0.6257025640082875,0.06371598471347066,0.779113773168842
20,2,0.97,1700,96,3,2,0.6257025640082875,0.06371598471347066,0.779113773168842
20,2,0.99,3700,96,3,2,0.6257025640082875,0.06371598471347066,0.779113773168842
