episode,win_rate,draw_rate
0,0.0,0.1
100,0.0,0.425
200,0.0,0.705
300,0.0,0.865
400,0.0,0.905
500,0.0,0.935
600,0.0,0.975
700,0.0,0.97
800,0.0,0.965
900,0.0,0.97
1000,0.0,0.985
1100,0.0,0.985
1200,0.0,0.97
1300,0.0,0.965
1400,0.0,0.975
1500,0.0,0.97
1600,0.0,0.985
1700,0.0,0.97
1800,0.0,0.99
