episode,win_rate,draw_rate
0,0.0,0.06
100,0.0,0.415
200,0.0,0.67
300,0.0,0.84
400,0.0,0.93
500,0.0,0.945
600,0.0,0.955
700,0.0,0.975
800,0.0,0.98
900,0.0,0.995
