episode,win_rate,draw_rate
0,0.0,0.365
100,0.0,0.7
200,0.0,0.9
300,0.0,0.96
400,0.0,0.97
500,0.0,0.985
600,0.0,0.97
700,0.0,0.985
800,0.0,0.965
900,0.0,0.98
1000,0.0,0.99
