episode,win_rate,draw_rate
0,0.0,0.225
100,0.0,0.47
200,0.0,0.415
300,0.0,0.655
400,0.0,0.82
500,0.0,0.85
600,0.0,0.935
700,0.0,0.93
800,0.0,0.935
900,0.0,0.885
1000,0.0,0.945
1100,0.0,0.97
1200,0.0,0.975
1300,0.0,0.965
1400,0.0,0.98
1500,0.0,0.975
1600,0.0,0.965
1700,0.0,0.955
1800,0.0,0.925
1900,0.0,0.975
2000,0.0,0.975
2100,0.0,0.98
2200,0.0,0.99
