episode,win_rate,draw_rate
0,0.0,0.08
100,0.0,0.175
200,0.0,0.31
300,0.0,0.605
400,0.0,0.755
500,0.0,0.895
600,0.0,0.93
700,0.0,0.96
800,0.0,0.95
900,0.0,0.96
1000,0.0,0.965
1100,0.0,0.975
1200,0.0,0.975
1300,0.0,0.975
1400,0.0,0.98
1500,0.0,0.98
1600,0.0,0.96
1700,0.0,0.965
1800,0.0,0.965
1900,0.0,0.965
2000,0.0,0.985
2100,0.0,0.965
2200,0.0,0.975
2300,0.0,0.985
2400,0.0,0.985
2500,0.0,0.99
