pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
80,2,0.8,500,96,3,2,0.13474195336292352,0.04210105530997128,0.9501162166994457
80,2,0.9,600,96,3,2,0.13474195336292352,0.04210105530997128,0.9501162166994457
80,2,0.97,1100,96,3,2,0.13474195336292352,0.04210105530997128,0.9501162166994457
80,2,0.99,2500,96,3,2,0.13474195336292352,0.04210105530997128,0.9501162166994457
