episode,win_rate,draw_rate
0,0.0,0.12
100,0.0,0.15
200,0.0,0.155
300,0.0,0.2
400,0.0,0.21
500,0.0,0.3
600,0.0,0.305
700,0.0,0.46
800,0.0,0.545
900,0.0,0.745
1000,0.0,0.875
1100,0.0,0.945
1200,0.0,0.965
1300,0.0,0.96
1400,0.0,1.0
