episode,win_rate,draw_rate
0,0.0,0.15
100,0.0,0.21
200,0.0,0.44
300,0.0,0.575
400,0.0,0.725
500,0.0,0.785
600,0.0,0.91
700,0.0,0.94
800,0.0,0.915
900,0.0,0.965
1000,0.0,0.945
1100,0.0,0.99
