pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
20,1,0.8,500,128,4,2,0.4587138730867648,0.17817149776704505,0.827060611478634
20,1,0.9,800,128,4,2,0.4587138730867648,0.17817149776704505,0.827060611478634
20,1,0.97,1400,128,4,2,0.4587138730867648,0.17817149776704505,0.827060611478634
20,1,0.99,1600,128,4,2,0.4587138730867648,0.17817149776704505,0.827060611478634
