pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
0,3,0.8,700,128,4,2,2.2638523462837647,0.7872666795401957,0.20832588354490733
0,3,0.9,900,128,4,2,2.2638523462837647,0.7872666795401957,0.20832588354490733
0,3,0.97,1200,128,4,2,2.2638523462837647,0.7872666795401957,0.20832588354490733
0,3,0.99,1800,128,4,2,2.2638523462837647,0.7872666795401957,0.20832588354490733
