pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
60,2,0.8,300,192,6,2,0.14617728139072617,0.039195702494991796,0.9379134632576435
60,2,0.9,400,192,6,2,0.14617728139072617,0.039195702494991796,0.9379134632576435
60,2,0.97,500,192,6,2,0.14617728139072617,0.039195702494991796,0.9379134632576435
60,2,0.99,900,192,6,2,0.14617728139072617,0.039195702494991796,0.9379134632576435
