episode,win_rate,draw_rate
0,0.0,0.1
100,0.0,0.255
200,0.0,0.355
300,0.0,0.66
400,0.0,0.77
500,0.0,0.9
600,0.0,0.9
700,0.0,0.91
800,0.0,0.94
900,0.0,0.945
1000,0.0,0.935
1100,0.0,0.955
1200,0.0,0.975
1300,0.0,0.97
1400,0.0,0.995
