episode,win_rate,draw_rate
0,0.0,0.105
100,0.0,0.415
200,0.0,0.685
300,0.0,0.855
400,0.0,0.94
500,0.0,0.95
600,0.0,0.98
700,0.0,0.97
800,0.0,0.975
900,0.0,0.985
1000,0.0,0.985
1100,0.0,0.975
1200,0.0,0.975
1300,0.0,0.99
