pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
60,2,0.8,300,128,4,2,0.1087932008989051,0.03139669453154958,0.964017521902378
60,2,0.9,400,128,4,2,0.1087932008989051,0.03139669453154958,0.964017521902378
60,2,0.97,600,128,4,2,0.1087932008989051,0.03139669453154958,0.964017521902378
60,2,0.99,1300,128,4,2,0.1087932008989051,0.03139669453154958,0.964017521902378
