episode,win_rate,draw_rate
0,0.0,0.57
100,0.0,0.915
200,0.0,0.945
300,0.0,0.97
400,0.0,0.93
500,0.0,0.98
600,0.0,0.975
700,0.0,0.985
800,0.0,0.985
900,0.0,0.995
