episode,win_rate,draw_rate
0,0.0,0.08
100,0.0,0.165
200,0.0,0.09
300,0.0,0.155
400,0.0,0.26
500,0.0,0.27
600,0.0,0.375
700,0.0,0.365
800,0.0,0.605
900,0.0,0.76
1000,0.0,0.895
1100,0.0,0.895
1200,0.0,0.895
1300,0.0,0.955
1400,0.0,0.945
1500,0.0,0.945
1600,0.0,0.965
1700,0.0,0.965
1800,0.0,0.96
1900,0.0,0.955
2000,0.0,0.97
2100,0.0,0.99
