run_name,pretrain_steps,seed,model_hidden_dim,model_heads,model_depth,episode,win_rate,draw_rate
pretrain_20_1x-seed2,20,2,128,4,2,2000,0.0,0.98
pretrain_20_1x-seed2,20,2,128,4,2,2100,0.0,0.975
pretrain_20_1x-seed2,20,2,128,4,2,2200,0.0,0.98
pretrain_20_1x-seed2,20,2,128,4,2,2300,0.0,0.965
pretrain_20_1x-seed2,20,2,128,4,2,2400,0.0,0.99
pretrain_20_1x-seed3,20,3,128,4,2,0,0.0,0.235
pretrain_20_1x-seed3,20,3,128,4,2,100,0.0,0.355
pretrain_20_1x-seed3,20,3,128,4,2,200,0.0,0.56
pretrain_20_1x-seed3,20,3,128,4,2,300,0.0,0.66
pretrain_20_1x-seed3,20,3,128,4,2,400,0.0,0.755
pretrain_20_1x-seed3,20,3,128,4,2,500,0.0,0.84
pretrain_20_1x-seed3,20,3,128,4,2,600,0.0,0.88
pretrain_20_1x-seed3,20,3,128,4,2,700,0.0,0.935
pretrain_20_1x-seed3,20,3,128,4,2,800,0.0,0.925
pretrain_20_1x-seed3,20,3,128,4,2,900,0.0,0.915
pretrain_20_1x-seed3,20,3,128,4,2,1000,0.0,0.945
pretrain_20_1x-seed3,20,3,128,4,2,1100,0.0,0.95
pretrain_20_1x-seed3,20,3,128,4,2,1200,0.0,0.945
pretrain_20_1x-seed3,20,3,128,4,2,1300,0.0,0.95
pretrain_20_1x-seed3,20,3,128,4,2,1400,0.0,0.98
pretrain_20_1x-seed3,20,3,128,4,2,1500,0.0,0.965
pretrain_20_1x-seed3,20,3,128,4,2,1600,0.0,0.975
pretrain_20_1x-seed3,20,3,128,4,2,1700,0.0,0.97
pretrain_20_1x-seed3,20,3,128,4,2,1800,0.0,0.985
pretrain_20_1x-seed3,20,3,128,4,2,1900,0.0,0.945
pretrain_20_1x-seed3,20,3,128,4,2,2000,0.0,0.99
pretrain_20_1x-seed4,20,4,128,4,2,0,0.0,0.27
pretrain_20_1x-seed4,20,4,128,4,2,100,0.0,0.39
pretrain_20_1x-seed4,20,4,128,4,2,200,0.0,0.585
pretrain_20_1x-seed4,20,4,128,4,2,300,0.0,0.685
pretrain_20_1x-seed4,20,4,128,4,2,400,0.0,0.86
pretrain_20_1x-seed4,20,4,128,4,2,500,0.0,0.885
pretrain_20_1x-seed4,20,4,128,4,2,600,0.0,0.88
pretrain_20_1x-seed4,20,4,128,4,2,700,0.0,0.915
pretrain_20_1x-seed4,20,4,128,4,2,800,0.0,0.94
pretrain_20_1x-seed4,20,4,128,4,2,900,0.0,0.945
pretrain_20_1x-seed4,20,4,128,4,2,1000,0.0,0.965
pretrain_20_1x-seed4,20,4,128,4,2,1100,0.0,0.97
pretrain_20_1x-seed4,20,4,128,4,2,1200,0.0,0.965
pretrain_20_1x-seed4,20,4,128,4,2,1300,0.0,0.905
pretrain_20_1x-seed4,20,4,128,4,2,1400,0.0,0.965
pretrain_20_1x-seed4,20,4,128,4,2,1500,0.0,0.965
pretrain_20_1x-seed4,20,4,128,4,2,1600,0.0,0.98
pretrain_20_1x-seed4,20,4,128,4,2,1700,0.0,0.985
pretrain_20_1x-seed4,20,4,128,4,2,1800,0.0,0.96
pretrain_20_1x-seed4,20,4,128,4,2,1900,0.0,0.985
pretrain_20_1x-seed4,20,4,128,4,2,2000,0.0,0.975
pretrain_20_1x-seed4,20,4,128,4,2,2100,0.0,0.96
pretrain_20_1x-seed4,20,4,128,4,2,2200,0.0,0.965
pretrain_20_1x-seed4,20,4,128,4,2,2300,0.0,0.985
pretrain_20_1x-seed4,20,4,128,4,2,2400,0.0,0.98
pretrain_20_1x-seed4,20,4,128,4,2,2500,0.0,0.985
pretrain_20_1x-seed4,20,4,128,4,2,2600,0.0,0.965
pretrain_20_1x-seed4,20,4,128,4,2,2700,0.0,0.98
pretrain_20_1x-seed4,20,4,128,4,2,2800,0.0,0.98
pretrain_20_1x-seed4,20,4,128,4,2,2900,0.0,0.98
pretrain_20_1x-seed4,20,4,128,4,2,3000,0.0,0.99
pretrain_40_1x-seed0,40,0,128,4,2,0,0.0,0.1
pretrain_40_1x-seed0,40,0,128,4,2,100,0.0,0.345
pretrain_40_1x-seed0,40,0,128,4,2,200,0.0,0.485
pretrain_40_1x-seed0,40,0,128,4,2,300,0.0,0.695
pretrain_40_1x-seed0,40,0,128,4,2,400,0.0,0.795
pretrain_40_1x-seed0,40,0,128,4,2,500,0.0,0.88
pretrain_40_1x-seed0,40,0,128,4,2,600,0.0,0.92
pretrain_40_1x-seed0,40,0,128,4,2,700,0.0,0.925
pretrain_40_1x-seed0,40,0,128,4,2,800,0.0,0.815
pretrain_40_1x-seed0,40,0,128,4,2,900,0.0,0.955
pretrain_40_1x-seed0,40,0,128,4,2,1000,0.0,0.935
pretrain_40_1x-seed0,40,0,128,4,2,1100,0.0,0.945
pretrain_40_1x-seed0,40,0,128,4,2,1200,0.0,0.965
pretrain_40_1x-seed0,40,0,128,4,2,1300,0.0,0.955
pretrain_40_1x-seed0,40,0,128,4,2,1400,0.0,0.955
pretrain_40_1x-seed0,40,0,128,4,2,1500,0.0,0.92
pretrain_40_1x-seed0,40,0,128,4,2,1600,0.0,0.955
pretrain_40_1x-seed0,40,0,128,4,2,1700,0.0,0.98
pretrain_40_1x-seed0,40,0,128,4,2,1800,0.0,0.915
pretrain_40_1x-seed0,40,0,128,4,2,1900,0.0,0.975
pretrain_40_1x-seed0,40,0,128,4,2,2000,0.0,0.985
pretrain_40_1x-seed0,40,0,128,4,2,2100,0.0,0.96
pretrain_40_1x-seed0,40,0,128,4,2,2200,0.0,0.94
pretrain_40_1x-seed0,40,0,128,4,2,2300,0.0,0.96
pretrain_40_1x-seed0,40,0,128,4,2,2400,0.0,0.96
pretrain_40_1x-seed0,40,0,128,4,2,2500,0.0,0.96
pretrain_40_1x-seed0,40,0,128,4,2,2600,0.0,0.99
pretrain_40_1x-seed1,40,1,128,4,2,0,0.0,0.125
pretrain_40_1x-seed1,40,1,128,4,2,100,0.0,0.22
pretrain_40_1x-seed1,40,1,128,4,2,200,0.0,0.445
pretrain_40_1x-seed1,40,1,128,4,2,300,0.0,0.56
pretrain_40_1x-seed1,40,1,128,4,2,400,0.0,0.7
pretrain_40_1x-seed1,40,1,128,4,2,500,0.0,0.82
pretrain_40_1x-seed1,40,1,128,4,2,600,0.0,0.915
pretrain_40_1x-seed1,40,1,128,4,2,700,0.0,0.94
pretrain_40_1x-seed1,40,1,128,4,2,800,0.0,0.97
pretrain_40_1x-seed1,40,1,128,4,2,900,0.0,0.935
pretrain_40_1x-seed1,40,1,128,4,2,1000,0.0,0.96
pretrain_40_1x-seed1,40,1,128,4,2,1100,0.0,0.97
pretrain_40_1x-seed1,40,1,128,4,2,1200,0.0,0.935
pretrain_40_1x-seed1,40,1,128,4,2,1300,0.0,0.955
pretrain_40_1x-seed1,40,1,128,4,2,1400,0.0,0.995
pretrain_40_1x-seed2,40,2,128,4,2,0,0.0,0.15
pretrain_40_1x-seed2,40,2,128,4,2,100,0.0,0.21
pretrain_40_1x-seed2,40,2,128,4,2,200,0.0,0.44
pretrain_40_1x-seed2,40,2,128,4,2,300,0.0,0.575
pretrain_40_1x-seed2,40,2,128,4,2,400,0.0,0.725
pretrain_40_1x-seed2,40,2,128,4,2,500,0.0,0.785
pretrain_40_1x-seed2,40,2,128,4,2,600,0.0,0.91
pretrain_40_1x-seed2,40,2,128,4,2,700,0.0,0.94
pretrain_40_1x-seed2,40,2,128,4,2,800,0.0,0.915
pretrain_40_1x-seed2,40,2,128,4,2,900,0.0,0.965
pretrain_40_1x-seed2,40,2,128,4,2,1000,0.0,0.945
pretrain_40_1x-seed2,40,2,128,4,2,1100,0.0,0.99
pretrain_40_1x-seed3,40,3,128,4,2,0,0.0,0.135
pretrain_40_1x-seed3,40,3,128,4,2,100,0.0,0.095
pretrain_40_1x-seed3,40,3,128,4,2,200,0.0,0.215
pretrain_40_1x-seed3,40,3,128,4,2,300,0.0,0.27
pretrain_40_1x-seed3,40,3,128,4,2,400,0.0,0.485
pretrain_40_1x-seed3,40,3,128,4,2,500,0.0,0.45
pretrain_40_1x-seed3,40,3,128,4,2,600,0.0,0.755
pretrain_40_1x-seed3,40,3,128,4,2,700,0.0,0.925
pretrain_40_1x-seed3,40,3,128,4,2,800,0.0,0.91
pretrain_40_1x-seed3,40,3,128,4,2,900,0.0,0.96
pretrain_40_1x-seed3,40,3,128,4,2,1000,0.0,0.965
pretrain_40_1x-seed3,40,3,128,4,2,1100,0.0,0.975
pretrain_40_1x-seed3,40,3,128,4,2,1200,0.0,0.955
pretrain_40_1x-seed3,40,3,128,4,2,1300,0.0,0.98
pretrain_40_1x-seed3,40,3,128,4,2,1400,0.0,0.97
pretrain_40_1x-seed3,40,3,128,4,2,1500,0.0,0.98
pretrain_40_1x-seed3,40,3,128,4,2,1600,0.0,0.99
pretrain_40_1x-seed4,40,4,128,4,2,0,0.0,0.2
pretrain_40_1x-seed4,40,4,128,4,2,100,0.0,0.305
pretrain_40_1x-seed4,40,4,128,4,2,200,0.0,0.555
pretrain_40_1x-seed4,40,4,128,4,2,300,0.0,0.74
pretrain_40_1x-seed4,40,4,128,4,2,400,0.0,0.805
pretrain_40_1x-seed4,40,4,128,4,2,500,0.0,0.875
pretrain_40_1x-seed4,40,4,128,4,2,600,0.0,0.94
pretrain_40_1x-seed4,40,4,128,4,2,700,0.0,0.955
pretrain_40_1x-seed4,40,4,128,4,2,800,0.0,0.92
pretrain_40_1x-seed4,40,4,128,4,2,900,0.0,0.97
pretrain_40_1x-seed4,40,4,128,4,2,1000,0.0,0.965
pretrain_40_1x-seed4,40,4,128,4,2,1100,0.0,0.96
pretrain_40_1x-seed4,40,4,128,4,2,1200,0.0,0.96
pretrain_40_1x-seed4,40,4,128,4,2,1300,0.0,0.98
pretrain_40_1x-seed4,40,4,128,4,2,1400,0.0,0.97
pretrain_40_1x-seed4,40,4,128,4,2,1500,0.0,0.97
pretrain_40_1x-seed4,40,4,128,4,2,1600,0.0,0.98
pretrain_40_1x-seed4,40,4,128,4,2,1700,0.0,0.98
pretrain_40_1x-seed4,40,4,128,4,2,1800,0.0,0.985
pretrain_40_1x-seed4,40,4,128,4,2,1900,0.0,0.97
pretrain_40_1x-seed4,40,4,128,4,2,2000,0.0,0.99
pretrain_60_1x-seed0,60,0,128,4,2,0,0.0,0.06
pretrain_60_1x-seed0,60,0,128,4,2,100,0.0,0.415
pretrain_60_1x-seed0,60,0,128,4,2,200,0.0,0.67
