episode,win_rate,draw_rate
0,0.0,0.165
100,0.0,0.29
200,0.0,0.355
300,0.0,0.32
400,0.0,0.525
500,0.0,0.655
600,0.0,0.875
700,0.0,0.965
800,0.0,0.965
900,0.0,0.975
1000,0.0,0.975
1100,0.0,0.975
1200,0.0,0.98
1300,0.0,1.0
