episode,win_rate,draw_rate
0,0.0,0.575
100,0.0,0.645
200,0.0,0.915
300,0.0,0.935
400,0.0,0.97
500,0.0,0.98
600,0.0,0.96
700,0.0,0.97
800,0.0,0.99
