pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
80,4,0.8,300,128,4,2,0.06446205596331582,0.02229329347796971,0.9770844508015972
80,4,0.9,300,128,4,2,0.06446205596331582,0.02229329347796971,0.9770844508015972
80,4,0.97,400,128,4,2,0.06446205596331582,0.02229329347796971,0.9770844508015972
80,4,0.99,800,128,4,2,0.06446205596331582,0.02229329347796971,0.9770844508015972
