episode,win_rate,draw_rate
0,0.0,0.15
100,0.0,0.165
200,0.0,0.325
300,0.0,0.58
400,0.0,0.73
500,0.0,0.805
600,0.0,0.875
700,0.0,0.9
800,0.0,0.885
900,0.0,0.935
1000,0.0,0.94
1100,0.0,0.955
1200,0.0,0.94
1300,0.0,0.97
1400,0.0,0.98
1500,0.0,0.975
1600,0.0,0.985
1700,0.0,0.97
1800,0.0,0.985
1900,0.0,0.97
2000,0.0,0.975
2100,0.0,0.97
2200,0.0,0.99
