episode,win_rate,draw_rate
0,0.0,0.13
100,0.0,0.25
200,0.0,0.34
300,0.0,0.56
400,0.0,0.74
500,0.0,0.84
600,0.0,0.915
700,0.0,0.965
800,0.0,0.935
900,0.0,0.945
1000,0.0,0.95
1100,0.0,0.97
1200,0.0,0.955
1300,0.0,0.965
1400,0.0,0.97
1500,0.0,0.97
1600,0.0,0.975
1700,0.0,0.975
1800,0.0,0.95
1900,0.0,0.97
2000,0.0,0.98
2100,0.0,0.96
2200,0.0,0.955
2300,0.0,0.985
2400,0.0,0.98
2500,0.0,0.99
