episode,win_rate,draw_rate
0,0.0,0.055
100,0.0,0.23
200,0.0,0.295
300,0.0,0.63
400,0.0,0.79
500,0.0,0.92
600,0.0,0.95
700,0.0,0.865
800,0.0,0.96
900,0.0,0.965
1000,0.0,0.94
1100,0.0,0.96
1200,0.0,0.975
1300,0.0,0.975
1400,0.0,0.99
