episode,win_rate,draw_rate
0,0.0,0.135
100,0.0,0.095
200,0.0,0.215
300,0.0,0.27
400,0.0,0.485
500,0.0,0.45
600,0.0,0.755
700,0.0,0.925
800,0.0,0.91
900,0.0,0.96
1000,0.0,0.965
1100,0.0,0.975
1200,0.0,0.955
1300,0.0,0.98
1400,0.0,0.97
1500,0.0,0.98
1600,0.0,0.99
