episode,win_rate,draw_rate
0,0.0,0.27
100,0.0,0.39
200,0.0,0.585
300,0.0,0.685
400,0.0,0.86
500,0.0,0.885
600,0.0,0.88
700,0.0,0.915
800,0.0,0.94
900,0.0,0.945
1000,0.0,0.965
1100,0.0,0.97
1200,0.0,0.965
1300,0.0,0.905
1400,0.0,0.965
1500,0.0,0.965
1600,0.0,0.98
1700,0.0,0.985
1800,0.0,0.96
1900,0.0,0.985
2000,0.0,0.975
2100,0.0,0.96
2200,0.0,0.965
2300,0.0,0.985
2400,0.0,0.98
2500,0.0,0.985
2600,0.0,0.965
2700,0.0,0.98
2800,0.0,0.98
2900,0.0,0.98
3000,0.0,0.99
