pretrain_steps,seed,threshold,episodes_to_target,model_hidden_dim,model_heads,model_depth,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
60,4,0.8,400,96,3,2,0.18577291518032385,0.04478543908712982,0.9321473270159127
60,4,0.9,600,96,3,2,0.18577291518032385,0.04478543908712982,0.9321473270159127
60,4,0.97,1100,96,3,2,0.18577291518032385,0.04478543908712982,0.9321473270159127
60,4,0.99,3400,96,3,2,0.18577291518032385,0.04478543908712982,0.9321473270159127
