episode,win_rate,draw_rate
0,0.0,0.235
100,0.0,0.355
200,0.0,0.56
300,0.0,0.66
400,0.0,0.755
500,0.0,0.84
600,0.0,0.88
700,0.0,0.935
800,0.0,0.925
900,0.0,0.915
1000,0.0,0.945
1100,0.0,0.95
1200,0.0,0.945
1300,0.0,0.95
1400,0.0,0.98
1500,0.0,0.965
1600,0.0,0.975
1700,0.0,0.97
1800,0.0,0.985
1900,0.0,0.945
2000,0.0,0.99
