episode,win_rate,draw_rate
0,0.0,0.075
100,0.0,0.235
200,0.0,0.505
300,0.0,0.705
400,0.0,0.825
500,0.0,0.87
600,0.0,0.905
700,0.0,0.945
800,0.0,0.98
900,0.0,0.935
1000,0.0,0.95
1100,0.0,0.985
1200,0.0,0.93
1300,0.0,0.97
1400,0.0,0.96
1500,0.0,0.97
1600,0.0,0.98
1700,0.0,0.97
1800,0.0,0.975
1900,0.0,0.98
2000,0.0,0.985
2100,0.0,0.98
2200,0.0,0.97
2300,0.0,0.99
